,ind_id,gender,car_owner,propert_owner,children,annual_income,birthday_count,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label
238,-1.6775321873928537,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.019674885479563028,-0.2895163869218667,-0.9856913641322482,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
243,-1.4134655594428642,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.7607129324018329,0.09655305926849896,0.47711212325599606,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
246,0.8659581456270712,-1.1953702157100263,0.867258180783988,-0.7515886482532889,0.5987435116309325,0.7607129324018329,-0.5113622627178231,0.4241693923074902,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
248,1.3964295411673735,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,1.7835159043369286,-0.35084413798157194,0.3668016716017549,-1.5176199050007009,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
250,-0.924102476150288,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-0.35084413798157194,1.1663111590482211,0.6146798493426648,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
253,-0.7168430980330528,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.7213631614427068,-0.31890376267665577,-2.040377264130042,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
254,-0.860901130158282,-1.1953702157100263,0.867258180783988,-0.7515886482532889,1.7835159043369286,1.3164914675935353,-0.3370547888781431,-1.2266433207325347,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
255,0.775892052339105,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-0.35084413798157194,-1.7629187360394265,0.38373281827595423,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
259,-0.3741863478868883,-1.1953702157100263,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.019674885479563028,1.4668114817172895,0.3174501866160138,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
260,1.5498401318538961,0.8365609138136504,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,-0.7213631614427068,-1.3486143602023029,-1.327109447965526,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
261,0.5868129028537719,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,1.7835159043369286,-0.5361036497121394,0.7269410803614245,0.9323362350336999,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
263,0.5854291059237845,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-0.35084413798157194,-1.424675803332345,-0.765166130496346,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
264,-1.255808143695346,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,1.131231955862968,1.0121714920990827,-0.25533180018120694,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
265,-1.6948773661532117,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,-1.6672657090728582,-0.4904475502202408,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
267,-1.7014146137190138,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.35084413798157194,0.9257380339967619,0.9806933751126501,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
269,0.7549680884149866,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.5361036497121394,0.7456683296169272,0.8723066818322445,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
270,0.37642805236018606,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,1.131231955862968,0.4808938362968182,0.880644119776891,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
272,-0.34407683537578543,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,1.3164914675935353,0.01501749712530978,0.3228695212800341,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
277,0.8970458594162685,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,0.5754534206712655,-0.26301012643715505,-1.047388404922633,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
284,0.3420717147880877,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.35084413798157194,1.6817426808650602,0.690967406536181,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
285,-1.0438724862974642,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.20493439721013051,0.8542863752988435,0.5729926596194318,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
288,-1.3775584149664697,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,-0.5312419580813569,0.09984305626073782,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
291,-0.8374720166195315,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.9459724441324004,-0.6145061893865925,0.27951484396787185,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
292,-0.9530429188412292,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-1.0918821849038418,-0.9570707949987901,1.0457253910808935,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
293,1.637687378340331,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,-0.16558462625100445,0.846219252542627,-0.11276161132775024,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
294,-1.3900603044718722,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,0.019674885479563028,1.1689041627912908,-0.19571911887698382,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
296,0.8764559154407678,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.8718686394401735,-0.3324450044460193,0.4366755492244601,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
298,1.6228712077623635,0.8365609138136504,0.867258180783988,-0.7515886482532889,1.7835159043369286,0.5754534206712655,1.1089769651736818,-0.4170780963073508,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
299,-1.4255857118641322,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,0.5754534206712655,0.09943417453857631,-0.791845931919215,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
300,1.053295619666041,-1.1953702157100263,0.867258180783988,-0.7515886482532889,0.5987435116309325,0.2790382019023575,0.8318136761922401,0.39540523139845946,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
302,-1.692276782267546,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,0.20493439721013051,1.3118074801871276,0.4229187766157932,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
303,1.0840970306421374,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.8695707708271608,-0.5669677874303161,1.0423904159030348,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
304,1.4731348365106347,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.6843112590965934,1.3933430423303168,0.9031552022274368,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
305,-1.3780117277538795,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,-1.8280319411431747,0.4170825700545406,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
306,0.23482745271407227,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.019674885479563028,-1.4140156768330587,0.22031903456088106,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
310,0.8917969745094202,-1.1953702157100263,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.5361036497121394,-0.6617564798158612,0.4366755492244601,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
313,-1.720907063577628,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.390193908940698,-0.6219970890887936,0.5625708621886236,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
317,-0.719706126164061,-1.1953702157100263,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.16558462625100445,1.5469064862254398,0.49670510242591553,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
318,-1.350550516263959,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.5754534206712655,-1.0731797403829075,-0.9952794177685919,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
319,0.22888666934223026,0.8365609138136504,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.019674885479563028,0.30802692009217686,-0.08691555369934581,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
320,-1.2584087275810119,0.8365609138136504,-1.1530591721787111,1.3305150394754168,1.7835159043369286,1.3164914675935353,0.6128489156663611,0.20155979918542624,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
325,1.345205196190085,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.35084413798157194,-0.6856697365575032,-0.12651838393641712,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-1.2771528954597005,-0.3467255099282034
330,-0.6600358482002985,0.8365609138136504,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.20493439721013051,-1.0097952044412057,1.0782413990650153,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
338,0.3810804730730744,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,0.20493439721013051,0.744803995035904,1.071571448709298,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
344,-0.28941685664128725,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.20493439721013051,-2.5007723567062374,-0.9135725259110553,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
349,-0.29950903080309116,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,-0.9066226731732744,1.3489738671711256,0.3045271578018116,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
351,1.3364252432549932,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,0.5987435116309325,-0.7213631614427068,0.1602257067372085,1.0407229283141055,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
353,0.4581197883649533,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,1.7835159043369286,0.9459724441324004,-0.09360054855660653,-1.4284093189929823,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
354,-0.05192867317415719,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,-0.5361036497121394,1.246118052029364,1.075323295784389,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
356,0.5757425274138734,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-0.9066226731732744,-1.1763236670516768,0.3891521529399745,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
357,-0.8533141056111103,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,0.5754534206712655,-1.7277691297444828,-0.4137431211294922,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
358,0.45287090345810493,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.16558462625100445,-0.1062774557449469,-0.2991033493906015,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
360,0.23635440105060998,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.3531420065945845,-0.6173873046566698,-0.29826960559613686,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
364,1.622895066330122,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,-1.4096940039279426,-0.37997649745367346,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
367,-1.248316553419208,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,0.5987435116309325,0.5754534206712655,1.1640062668321594,1.0394723126224086,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
370,0.37225280300246577,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.5361036497121394,0.11412786241597082,0.46168786305839987,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
374,-1.3882231947544754,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.019674885479563028,-0.6928725247326966,0.45001544993589465,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
379,1.6469206440628323,0.8365609138136504,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.6866091277096059,-0.8933981475300805,0.8510462150733956,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
382,0.1832452292204079,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.4272458112868115,-0.7793059828350172,0.5984218453506039,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
383,0.8297646983375758,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,-0.5361036497121394,0.08041881375606576,-1.9382436493081214,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
386,1.5616262643265466,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,0.20862844327450808,-0.46418462069460403,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
390,0.8765036325762847,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.8718686394401735,-0.3324450044460193,0.4366755492244601,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
394,1.3079858304869785,0.8365609138136504,0.867258180783988,-0.7515886482532889,0.5987435116309325,-1.3512455013266362,0.7030278236197823,0.6601188861409887,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
395,-1.3828311584410766,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,-0.7213631614427068,1.0308987413545854,0.9123263839665481,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
397,1.3016155928954853,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.16558462625100445,0.8954863236609497,0.7105603857061006,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
402,-0.7217341044235251,0.8365609138136504,0.867258180783988,1.3305150394754168,1.7835159043369286,1.131231955862968,1.114162972659821,0.21781780317748708,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
403,0.7730528827758552,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.35084413798157194,0.6168824770444694,-1.100331135871139,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
404,0.7661816152614355,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,1.3164914675935353,-1.2031180390633962,-0.3495448489557134,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
405,-0.4377694309630287,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,-0.5361036497121394,-0.001692971441138884,-0.7130571433423047,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
406,-1.232689191537455,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.5754534206712655,1.1279923259561924,0.9523460861008517,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
414,0.45184498504449366,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,0.20493439721013051,1.042423202434895,0.9323362350336999,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
416,0.25610929515456654,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,1.7835159043369286,-0.5361036497121394,0.6142894733013998,0.44417924337464204,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
417,0.8680815581575689,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.8695707708271608,-0.5476643151207978,0.44918170614143,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
418,1.629551606734716,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,-0.16558462625100445,-1.146936291296888,-1.3692135095859914,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
420,0.337634021185025,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.4272458112868115,0.30572202787611497,0.006046879383463682,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
421,0.23289490872564172,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,0.019674885479563028,0.8096290886126445,-0.3111926344103391,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
423,-0.29459416584486037,-1.1953702157100263,0.867258180783988,-0.7515886482532889,-0.5860288810750633,0.390193908940698,1.6416951786109848,0.9519292142036194,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
427,-0.2927809146952219,0.8365609138136504,0.867258180783988,1.3305150394754168,-0.5860288810750633,-0.35084413798157194,0.4685050406354856,1.0403060564168733,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
431,-1.3465899940160644,0.8365609138136504,0.867258180783988,1.3305150394754168,0.5987435116309325,-0.9066226731732744,1.3265011680645222,0.5146305940069057,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
432,-0.5395262224526117,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,0.390193908940698,0.580292313114487,0.036478527881423736,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
434,0.8320789794101409,-1.1953702157100263,-1.1530591721787111,1.3305150394754168,-0.5860288810750633,0.390193908940698,-0.7484780494451895,0.5734095315166642,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
439,0.883231748684154,0.8365609138136504,0.867258180783988,1.3305150394754168,1.7835159043369286,-0.6472593567504799,0.910468123065352,0.8681379628599212,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
445,-1.0084425131762378,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,1.7835159043369286,-0.35084413798157194,0.19162986318105169,0.8631355000931332,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,1.7345381732048544,-0.3467255099282034
446,0.4504850466822648,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.35084413798157194,-1.5799679163895144,-1.732725803972583,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
448,-0.46995463886911254,0.8365609138136504,-1.1530591721787111,-0.7515886482532889,0.5987435116309325,0.5013496159790385,-0.05556982699158544,0.44542985906633903,0.0,-0.5709663626888379,-0.6523734350418183,-0.3537473842378262,0.7306411503166694,-0.3467255099282034
453,-1.3798011203357596,-1.1953702157100263,-1.1530591721787111,-0.7515886482532889,-0.5860288810750633,-0.5361036497121394,-0.6850935135034877,-0.0014568147667182502,0.0,-0.5709663626888379,1.5328643784152527,-0.3537473842378262,-0.2732558725715155,-0.3467255099282034
